lyrics,release_date,release_date_for_display,full_title,featured_video,header_image_thumbnail_url,header_image_url,lyrics_state,song_art_image_thumbnail_url,song_art_image_url,title,title_with_featured,featured_artists,artist_name,artist_id
"You da one that I think about always
You da one that I think about always
You da one that I think about always
You da one that I think about always
You da one that I think about always
You da one that I think about always

You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I think about always
You da one that I think about always

You da one that I think about always
You da one that I think about always
You da one that I think about always
You da one that I think about always

You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

And yes, I'm kinda crazy
That's what happens, baby
When you put it down
You shouldn't give it to me good like that
Shouldn't hit it like that
Had me yellin' like that
Didn't know you would've had me coming back
You the one that I'm feeling
You the one that I'm loving
Ain't no other niggas like you
No, there's just one, one, one, one, one, one
No baby, just one, one, one, one
I bet you wanna know
You da one that I think about always
You da one that I think about always

You da one that I think about always
You da one that I think about always
You da one that I think about always
You da one that I think about always",2011-12-21,"December 21, 2011",You da One (Almighty Dub) by Rihanna,False,https://s3.amazonaws.com/filepicker-images-rapgenius/box3434u80e,https://s3.amazonaws.com/filepicker-images-rapgenius/box3434u80e,complete,https://s3.amazonaws.com/filepicker-images-rapgenius/box3434u80e,https://s3.amazonaws.com/filepicker-images-rapgenius/box3434u80e,You da One (Almighty Dub),You da One (Almighty Dub),[],Rihanna,89
"Chest to chest
Nose to nose
Palm to palm
We were always just that close
Wrist to wrist
Toe to toe
Lips that felt just like the inside of a rose

So, how come when I reach out my finger, it feels like more than distance between us?

In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
My California king

Eye to eye
Cheek to cheek
Side by side
You were sleeping next to me
Arm in arm
Dusk to dawn
With the curtains drawn, and a little last night on these sheets

So, how come when I reach out my finger, it seem like more than distance between us?

In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
My California king

California dreaming
California dreaming
Maybe I've been California dreaming

In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
My California king
In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
My California king",2011-07-19,"July 19, 2011",California King Bed (DJ Chus & Abel Ramos Radio) by Rihanna,False,https://images.genius.com/00b6a1587bf635da358aaf6da3571f69.300x300x1.jpg,https://images.genius.com/00b6a1587bf635da358aaf6da3571f69.1000x1000x1.jpg,complete,https://images.genius.com/00b6a1587bf635da358aaf6da3571f69.300x300x1.jpg,https://images.genius.com/00b6a1587bf635da358aaf6da3571f69.1000x1000x1.jpg,California King Bed (DJ Chus & Abel Ramos Radio),California King Bed (DJ Chus & Abel Ramos Radio),[],Rihanna,89
"In this California king bed
We're ten thousand miles apart
I've been California wishing on these stars
For your heart, for me
My California king
My California king
My California king
My California king
My California king


My California king
My California king
My California king
My California king
My California king


My California king
My California king
My California king",2011-07-19,"July 19, 2011",California King Bed (Bassjackers Radio) by Rihanna,False,https://images.genius.com/00b6a1587bf635da358aaf6da3571f69.300x300x1.jpg,https://images.genius.com/00b6a1587bf635da358aaf6da3571f69.1000x1000x1.jpg,complete,https://images.genius.com/00b6a1587bf635da358aaf6da3571f69.300x300x1.jpg,https://images.genius.com/00b6a1587bf635da358aaf6da3571f69.1000x1000x1.jpg,California King Bed (Bassjackers Radio),California King Bed (Bassjackers Radio),[],Rihanna,89
"Shine bright like a diamond
Shine bright like a diamond

Find light in the beautiful sea
I choose to be happy
You and I, you and I
We're like diamonds in the sky
You're a shooting star I see
A vision of ecstasy
When you hold me, I'm alive
We're like diamonds in the sky

I knew that we'd become one right away
Oh, right away
At first sight I felt the energy of sun rays
I saw the life inside your eyes

So, shine bright tonight
You and I
We're beautiful, like diamonds in the sky
Eye to eye
So alive
We're beautiful, like diamonds in the sky

Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful, like diamonds in the sky
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful, like diamonds in the sky

Palms rise to the universe
As we moonshine and molly
Feel the warmth, we'll never die
We're like diamonds in the sky
You're a shooting star I see
A vision of ecstasy
When you hold me, I'm alive
We're like diamonds in the sky

At first sight I felt the energy of sun rays
I saw the life inside your eyes

So, shine bright tonight
You and I
We're beautiful, like diamonds in the sky
Eye to eye
So alive
We're beautiful, like diamonds in the sky

Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful, like diamonds in the sky
Shine bright like a diamond
Shine bright like a diamond
Shining bright like a diamond
We're beautiful, like diamonds in the sky

Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond

So, shine bright tonight
You and I
We're beautiful, like diamonds in the sky
Eye to eye
So alive
We're beautiful, like diamonds in the sky

Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond
Oh-oh, yeah
Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond
Shine bright like a diamond",2012-12-18,"December 18, 2012",Diamonds (The Bimbo Jones Downtempo) by Rihanna,False,https://images.genius.com/0a03e7cc3fa902eedb899e838639bca0.300x300x1.jpg,https://images.genius.com/0a03e7cc3fa902eedb899e838639bca0.640x640x1.jpg,complete,https://images.genius.com/0a03e7cc3fa902eedb899e838639bca0.300x300x1.jpg,https://images.genius.com/0a03e7cc3fa902eedb899e838639bca0.640x640x1.jpg,Diamonds (The Bimbo Jones Downtempo),Diamonds (The Bimbo Jones Downtempo),[],Rihanna,89
"You should tell me what's bugging you
And I'ma tell ya 'bout me
Make a wish and tell me your deepest thoughts
And I'ma make it easy

Emotions running wild
I could feel it when I'm next to you
Something's on ya mind
You wanna stay but won't tell me
It's about ya secrecy
So what are you tryna hide?
I know what the look means
You hold my hand so tightly
Whenever we say goodbye
Standing by the door
I could tell you can't take no more
Blow your secret open wide

So maybe if you say it (say it)
Tell me what it is you like (like)
Baby baby don't be shy (shy)
Maybe you can spend the night (night)
If you say it
But if you playing (not with it)
'Cause you know what I wanna hear (hear)
Say it, that'll make it more clear (clear)
I need to know how you feel
So baby why won't you (say it)
Say it (say it)

Your eyes steady talking
And you're tryna fight it
But some things, baby, are not worth hiding
And we can find heaven
If we go look together
So won't, won't you tell me
And get it off your chest
Your eyes steady talking
And you're tryna fight it
But some things, baby, are not worth hiding
And we can find heaven
If we go look together
So won't, won't you tell me
And get it off your chest

So maybe if you say it
So maybe if you say it (say it)
Baby baby don't be shy (shy)
Maybe you can spend the night (night)
If you say it
But if you playing (not with it)
'Cause you know what I wanna hear (hear)
Say it, that'll make it more clear (clear)
I need to know how you feel
So baby why won't you (say it)
Say it (say it)",2009-01-27,"January 27, 2009",Say It (Soul Seekerz) by Rihanna,False,https://images.genius.com/1dc8ed944d180aae0f231b864d271f2e.300x300x1.jpg,https://images.genius.com/1dc8ed944d180aae0f231b864d271f2e.600x600x1.jpg,complete,https://images.genius.com/1dc8ed944d180aae0f231b864d271f2e.300x300x1.jpg,https://images.genius.com/1dc8ed944d180aae0f231b864d271f2e.600x600x1.jpg,Say It (Soul Seekerz),Say It (Soul Seekerz),[],Rihanna,89
"Whatever it is
It feels like it's laughing at me through the glass of a two-sided mirror
Whatever it is
It's just laughing at me
And I just wanna scream

What now?
I just can't figure it out
What now?
I guess I'll just wait it out (wait it out)
What now?
What now?
I guess I'll just wait it out (wait it out)


Whatever it is
It feels like it's laughing at me through the glass of a two-sided mirror
Whatever it is
It's just laughing at me
And I just wanna scream

What now?
I just can't figure it out
What now?
I guess I'll just wait it out (wait it out)
What now?
Please tell me
What now?
I guess I'll just wait it out (wait it out)",2013-09-17,"September 17, 2013",What Now (R3hab Edit) by Rihanna,False,https://images.genius.com/82c80532c77bb04a29a4c3f6b5d8d077.300x300x1.jpg,https://images.genius.com/82c80532c77bb04a29a4c3f6b5d8d077.500x500x1.jpg,complete,https://images.genius.com/82c80532c77bb04a29a4c3f6b5d8d077.300x300x1.jpg,https://images.genius.com/82c80532c77bb04a29a4c3f6b5d8d077.500x500x1.jpg,What Now (R3hab Edit),What Now (R3hab Edit),[],Rihanna,89
"We got our guns, got our guns
We got our guns, got our guns
We got our guns, got our guns
We got our guns, got our guns
We got our guns, got our guns
We got our guns, got our guns
We got our guns, got our guns
We got our guns
We got our guns, got our guns
We got our guns, got our guns
Ohh we got our guns, got our guns
We got our guns, got our guns
Ohh we got our guns, got our guns

Guns in the air
Guns in the air
Guns in the air
Guns in the air
Guns in the air
Guns in the air

I lick the gun when I'm done
'Cause I know that revenge is sweet
So sweet
This is a gang, ladies thang
Baby bang, tell me what you need, oh
Any motherfucker wanna disrespect
Playing with fire finna get you wet

How it feel down there on your knees
I got this
Girls like a soldier
Trip and it's going down, down, down

I'm ready to roll, girl I'm with you
If they get you, they get me
So come on, let's go
Bitch, I'm with you if you with, if you with me
Load it, reload it
Load it, reload it
Load it, reload it
Load it, reload it
Let's go
Gangster for life
'Til the day that I die
I promise I'm standing high
'Cause you know that I'm down
You know I'm down
Gangster for life

We driving by with them headlights off
We know where you stay
Know what you did, we don't play that shit
Nigga we don't play, no
Everybody cried when you did your dirt
Acting like a bitch finna get you hurt
Breaking lives down to their knees, oh

I got this
Girls like a soldier
Trip and it's going down, down, down

I'm ready to roll, girl I'm with you
If they get you, they get me
So come on, let's go
Bitch, I'm with you if you with, if you with me
Let's go
Gangster for life
Gangster for life

Guns (check) Girls (check)
Come on, we ain't done yet
Got a lot to handle
We ain't takin' over the world yet
We're an army
Better yet, a navy
Better yet, crazy
Guns in the air
Guns in the air
Guns in the air
Can't hurt us again when you come around here
Guns in the air
Guns in the air
Can't hurt us again when you come around here
We got our guns, got our guns
We got our guns, got our guns

Gangster for life
I'm down for life
Gangster for life
Load it, reload it
Load it, reload it
Load it, reload it
Load it, reload it
Gangster for life
'Til the day that I die
I promise I'll stand and fight
'Cause you know that I'm down
You know I'm down
Gangster for life

I lick the gun when I'm done
'Cause I know that revenge is sweet",2010-05-24,"May 24, 2010",G4L (Chew Fu Guns In The Air Fix) by Rihanna,False,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.300x300x1.jpg,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.640x640x1.jpg,complete,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.300x300x1.jpg,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.640x640x1.jpg,G4L (Chew Fu Guns In The Air Fix),G4L (Chew Fu Guns In The Air Fix),[],Rihanna,89
"Yeah
Yeah, yeah, yeah, yeah
Oh
Yeah, yeah, yeah, yeah
Oh
Yeah, yeah, yeah, yeah
Yeah

You look so dumb right now
Standing outside my house
Trying to apologize
You're so ugly when you cry
Please, just cut it out

Don't tell me you're sorry cause you're not
Baby when I know you're only sorry you got caught

But you put on quite a show
Really had me going
But now it's time to go
Curtain's finally closing
That was quite a show
Very entertaining
But it's over now (but it's over now)
Go on and take a bow

Grab your clothes and get gone (get gone)
You better hurry up
Before the sprinklers come on (come on)
Talking' bout' ""Girl, I love you, you're the one""
This just looks like a re-run
Please, what else is on?

Don't tell me you're sorry cause you're not
Baby when I know you're only sorry you got caught

But you put on quite a show
Really had me going
But now it's time to go
Curtain's finally closing
That was quite a show
Very entertaining
But it's over now (but it's over now)
Go on and take a bow
But it's over now (but it's over now)
Go on and take a bow

Yeah
Yeah, yeah, yeah, yeah
Oh
Yeah, yeah, yeah, yeah
Oh
Yeah

Oh, how about a round of applause?
Yeah, a standing ovation
Oh, yeah, yeah, yeah, yeah, yeah

But you put on quite a show
Really had me going
But now it's time to go
Curtain's finally closing
That was quite a show
Very entertaining
But it's over now (but it's over now)
Go on and take a bow
But it's over now (but it's over now)
Go on and take a bow
But it's over now (but it's over now)
Go on and take a bow",2008-05-19,"May 19, 2008",Take a Bow (Seamus Haji & Paul Emanuel Club) by Rihanna,False,https://images.genius.com/19f632d6b8fc66aebc70f279f3e1935b.300x300x1.jpg,https://images.genius.com/19f632d6b8fc66aebc70f279f3e1935b.650x650x1.jpg,complete,https://images.genius.com/19f632d6b8fc66aebc70f279f3e1935b.300x300x1.jpg,https://images.genius.com/19f632d6b8fc66aebc70f279f3e1935b.650x650x1.jpg,Take a Bow (Seamus Haji & Paul Emanuel Club),Take a Bow (Seamus Haji & Paul Emanuel Club),[],Rihanna,89
"Yeah yeah yeah (yeah yeah yeah)
Yeah yeah yeah (oh yeah yeah yeah)
Oh yeah yeah yeah (yeah yeah yeah)
Oh yeah, oh yeah, oh yeah, yeah
Oh yeah, oh yeah, oh yeah, yeah

They can say whatever, I'ma do whatever
No pain is forever, yup! You know this
Tougher than a lion, ain't gon' need to try it
I live where the sky ends, yup! You know this
Never lying, truth-teller
That Rihanna reign just won't let up
All-black on, blacked-out shades, blacked-out Maybach
I'ma rock this shit like fashion, as in going til they say stop
And my, runway never looked so clear, but the hottest bitch in heels right here
No fear, and while you're getting your cry on, I'm getting my fly on
Sincere, I see you aiming at my pedestal, I better let you know

That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
I'm so hard, I'm so hard, I'm so hard, I'm so hard
(Yeah, yeah, yeah) That Rihanna reign just don't let up
(Yeah, yeah, yeah) That Rihanna reign just don't let up
(Yeah, yeah, yeah) That Rihanna reign just don't let up
I'm so hard, I'm so hard, I'm so hard, I'm so hard

All up on it, know you want to clone it
Ain't like me, that chick too phony
Ride this beat, beat, beat like a pony
Meet me at the top, top, top, getting lonely
Who think they test me now, run through your town, I shut it down
Brilliant, resilient, fan mail from 27 million
And I want it all, it's gonna take more than that
Hope that ain't all you got, I need it all
The money, the fame, the cars, the clothes
I can't just let you run up on me like that, all on me like that
Yeah, I see you aiming at my pedestal, so I think I gotta let you know

That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
I'm so hard, I'm so hard, I'm so hard, I'm so hard

The flow so tight and the beat so sick
Y'all never thought she now come hard like this
And take no shit, we reads that shit
We did the dirt 'cause she's the princess
She hard, we hard, this beat so beat
Jump Smokers in the world, let them hate so hard
Barbados, back to Chi-town, say yes, Rihanna came to shut it down

Where them girls talking trash?
Where them girls talking trash?
Where they at? Where they at? Where they at?
Where them bloggers at?
Where them bloggers at?
Where they at? Where they at? Where they at?
Where your lighters at?
Where your lighters at?
Where they at? Where they at? Where they at?
I'm so hard, I'm so hard, I'm so hard, I'm so hard

That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
That I, I, I, I'm so hard, yeah, yeah, yeah, I'm so hard
I'm so hard, I'm so hard, I'm so hard, I'm so hard

That I, I, I",2010-01-19,"January 19, 2010",Hard (Jump Smokers Extended) by Rihanna,False,https://images.genius.com/8f89fa15f2f3b2c4708eda73060514f7.300x300x1.jpg,https://images.genius.com/8f89fa15f2f3b2c4708eda73060514f7.600x600x1.jpg,complete,https://images.genius.com/8f89fa15f2f3b2c4708eda73060514f7.300x300x1.jpg,https://images.genius.com/8f89fa15f2f3b2c4708eda73060514f7.600x600x1.jpg,Hard (Jump Smokers Extended),Hard (Jump Smokers Extended),[],Rihanna,89
"Please don't stop the music
Please don't stop the music
Please don't stop the music
Please don't stop the music

It's gettin' late, I'm making my way over to my favorite place
I gotta get my body moving, shake the stress away
I wasn't looking for nobody when you looked my way
Possible candidate, yeah
Who knew that you'd be up in here lookin' like you do
You're making stayin' over here impossible
Baby, I'ma say your aura is incredible
If you don't have to go, don't

Do you know what you started?
I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist
Just let the music play
We're hand in hand, chest to chest, and now we're face to face

I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

Baby, are you ready? ’Cause it's getting close
Don't you feel the passion ready to explode?
What goes on between us, no one has to know
This is a private show, oh

Do you know what you started?
I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist
Just let the music play
We're hand in hand, chest to chest, and now we're face to face

I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music
Please don't stop the music

I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music

Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music",,2008,Don't Stop the Music (Jody Den Broeder Big Room Mix) by Rihanna,False,https://images.genius.com/8a154297a7951e340d2d213e06abb4a5.300x300x1.jpg,https://images.genius.com/8a154297a7951e340d2d213e06abb4a5.500x500x1.jpg,complete,https://images.genius.com/8a154297a7951e340d2d213e06abb4a5.300x300x1.jpg,https://images.genius.com/8a154297a7951e340d2d213e06abb4a5.500x500x1.jpg,Don’t Stop the Music (Jody Den Broeder Big Room Mix),Don't Stop the Music (Jody Den Broeder Big Room Mix),[],Rihanna,89
"'Cause this thing is ready
Oh oh
'Cause this thing is ready
Oh oh
'Cause this thing is ready
Oh oh
'Cause this thing is ready
Oh
'Cause this thing is ready
Oh oh
Yeah, whoa

Gunfire left a hole in the tank, losing gasoline
Fire is on my trail and he's after me
Hope it don't get here before I get where I'm goin'
I gotta get where I'm goin'
Take off my mask to breathe
You could've been a part of a masterpiece
Fluid in the brakes was the last to leak
That's the thing

Where I'm goin', I don't need my brakes
Can't wait to see your face
When your front windows break
And I come crashing through

The lovers need to clear the road
Oh oh
'Cause this thing is ready to blow
Oh oh
The lovers needa clear the road
Oh oh
'Cause this thing is ready to blow
Oh oh
I just wanna set you on fire
So I won't have to burn alone
Then you
Then you'll know where I'm coming from
Fire bomb
Fire bomb

Seems cold, but baby, no, it doesn't have to be
Microwaving our metal tragedy
Watching it burn and it's beautiful and it's blue
And it's pitiful and it's through, it's the other half of me
I didn't do it, you lit the match for me
Now we're flying from the blast, baby
That's the thing

Where we're going, we don't need no brakes
Can't wait to see your face
When your front windows break
And I come crashing through

The lovers needa clear the road
Oh oh
Because this thing is ready to blow
Oh oh
I just wanna set you on fire
So I won't have to burn alone
Then you
Then you'll know where I'm coming from
Fire bomb
Fire bomb

Baby, we were killin' 'em
They couldn't handle the millionth degree
We were criminals
As we were burning, the world called the police
Fire department, ambulance
You can call me crazy
'Cause I believe the only move for me and you is to go out blazing

The lovers needa clear the road
Oh oh
Because this thing is ready to blow
Oh oh
I just wanna set you on fire
So I won't have to burn alone
Then you
Then you'll know where I'm coming from
Fire bomb
Fire bomb

Fire bomb",2010-05-24,"May 24, 2010",Fire Bomb (Chew Fu Molotov Fix) by Rihanna,False,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.300x300x1.jpg,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.640x640x1.jpg,complete,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.300x300x1.jpg,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.640x640x1.jpg,Fire Bomb (Chew Fu Molotov Fix),Fire Bomb (Chew Fu Molotov Fix),[],Rihanna,89
"Take off my shirt
Loosen the buttons and undo my shirt
Stare at myself in the mirror
Pick me apart piece by piece
Sorrow decreased, pressure released
I put in work
Did more than called upon, more than deserved
When it was over, did I wind up hurt? (Yes)
But it taught me before a decision, ask this question first

Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing

Take off my cool
Show them that under here, I'm just like you
Do the mistakes I make
Make me a fool or a human with flaws?
Admit that I'm lost, 'round of applause
Take the abuse
Sometimes it feels like they want me to lose
It's entertainment, is that an excuse? (No)
But the question that lingers, whether win or lose, is...

Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing

Dear Diary, it's Robyn
Entertaining is something I do for a living, it's not who I am
I'd like to think that I'm pretty normal
I laugh, I get mad, I hurt
I think guys suck sometimes
But when you're in the spotlight everything seems good
Ooh, yeah
Sometimes I feel like I have it worst
Cause I have to always keep my guard up
I don't know who to trust
I don't know who wants to date me for who I am
Or who wants to be my friend for who I really am

Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing",2009-01-27,"January 27, 2009",Question Existing (The Wideboys) by Rihanna,False,https://images.genius.com/1dc8ed944d180aae0f231b864d271f2e.300x300x1.jpg,https://images.genius.com/1dc8ed944d180aae0f231b864d271f2e.600x600x1.jpg,complete,https://images.genius.com/1dc8ed944d180aae0f231b864d271f2e.300x300x1.jpg,https://images.genius.com/1dc8ed944d180aae0f231b864d271f2e.600x600x1.jpg,Question Existing (The Wideboys),Question Existing (The Wideboys),[],Rihanna,89
"You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love

Baby, I love you
I need you here with me all the time
Baby, we meant to be
You got me smiling all the time

Cause you know how to give me that
You know how to pull me back when I go runnin', runnin'
Tryna get away from loving ya
You know how to love me hard
I won't lie, I'm falling hard
Yep, I'm falling for ya but there's nothin' wrong with that

You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

Baby come, take me now
Hold me now, make me come alive
You got the sweetest touch
I'm so happy you came in my life

Cause you know how to give me that
You know how to pull me back when I go runnin', runnin'
Tryna get away from loving ya
You know how to love me hard
I won't lie, I'm falling hard
Yep, I'm falling for ya but there's nothin' wrong with that

You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

And yes, I'm kinda crazy
That's what happens, baby
When you put it down
You shouldn't give it to me good like that
Shouldn't hit it like that
Had me yellin' like that
Didn't know you would've had me coming back
You the one that I'm feeling
You the one that I'm loving
Ain't no other other like you
No, there's just one, one, one, one, one, one
No baby, just one, one, one, one
I bet you wanna know

You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

You da one
You da one
You da one
One, one, one, one, one, one, one, one",2011-12-21,"December 21, 2011",You da One (Dave Audé Radio) by Rihanna,False,https://s3.amazonaws.com/filepicker-images-rapgenius/box3434u80e,https://s3.amazonaws.com/filepicker-images-rapgenius/box3434u80e,complete,https://s3.amazonaws.com/filepicker-images-rapgenius/box3434u80e,https://s3.amazonaws.com/filepicker-images-rapgenius/box3434u80e,You da One (Dave Audé Radio),You da One (Dave Audé Radio),[],Rihanna,89
"Got up in the club, posted in the back
Got up in the club, posted in the back
Got up in the club, posted in the back
Got up in the club, posted in the back
Got up in the club, posted in the back
Feeling so good, looking so bad
Rocking this skirt, rocking this club
Got my middle finger up, I don't really give a fuck

I-I-I-I told ya
I told ya baby
I told ya baby
(I don't really give a fuck)

Got up in the club, posted in the back
Feeling so good, looking so bad
Rocking this skirt, rocking this club
Got my middle finger up, I don't really give a fuck
Rocking these diamonds, I'm rocking this chain
Make sure you get a picture, I'm rocking my fame

To be what you is you gotta be what you are
The only thing I'm missing is a black guitar

I'm a rockstar
Hey baby, I'm a rockstar
Hey baby
Big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights
Baby, I'm a rockstar
Hey baby, I'm a rockstar
Hey baby, it's big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights
Baby, I'm a

Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Hey, hey, hey

I told ya baby
(I don't really give a fuck)

Six-inch walker, big shit talker
I never play the victim, I'd rather be a stalker
So baby take me in, I'll disobey the law
Make sure you frisk me good
Check my panties and my bra
Wild'n out, a crazy house
With my white jacket on
Won't you come and sign me out?

To be what you is you gotta be what you are
The only thing I'm missing is a black guitar

I'm a rockstar
Hey baby, I'm a rockstar
Hey baby
Big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights
Baby, I'm a rockstar
Hey baby, I'm a rockstar
Hey baby, it's big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights
Baby, I'm a

Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Hey, hey, hey

I'm a rockstar
Hey baby, I'm a rockstar
Hey baby
Big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights
Baby, I'm a rockstar
Hey baby, I'm a rockstar
Hey baby, it's big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights
Baby, I'm a

Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Hey, hey, hey",2010-05-24,"May 24, 2010",ROCKSTAR 101 (Chew Fu Teachers Pet Fix) by Rihanna,False,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.300x300x1.jpg,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.640x640x1.jpg,complete,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.300x300x1.jpg,https://images.genius.com/9bce31f3c449eca85b7503d47bc7434d.640x640x1.jpg,ROCKSTAR 101 (Chew Fu Teachers Pet Fix),ROCKSTAR 101 (Chew Fu Teachers Pet Fix),[],Rihanna,89
