,name_track,duration_ms,explicit,artists_track,artists_track_uri,featuring,track_number,disc_number,name_album,artists_album,total_tracks,uri_track,uri_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
261,Just A Little Bit Of You,190800,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,6,1,Forever Michael,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:12ce8QZpW9GdN5rf0H8JlX,spotify:album:3dZ91ooVpNEdukDWuNzbpZ,0.758,0.604,8,-12.52,1,0.0366,0.485,0.0,0.469,0.95,110.252,4
262,You Are There,201800,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,7,1,Forever Michael,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:0kUnnH86ePmljZHy1M5xVJ,spotify:album:3dZ91ooVpNEdukDWuNzbpZ,0.283,0.403,4,-13.743,1,0.0521,0.555,0.000388,0.116,0.397,86.658,4
263,Dapper Dan,190000,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,8,1,Forever Michael,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:7a0Q6pUkNU0yWkrbtH9QSJ,spotify:album:3dZ91ooVpNEdukDWuNzbpZ,0.61,0.485,10,-14.63,0,0.0782,0.0575,2.5e-06,0.31,0.894,161.248,4
264,Dear Michael,155133,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,9,1,Forever Michael,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:40UXqzsBkb00iKGgjyfp1R,spotify:album:3dZ91ooVpNEdukDWuNzbpZ,0.573,0.422,3,-14.258,1,0.033,0.325,0.000166,0.453,0.726,142.65,4
265,I'll Come Home To You,182600,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,10,1,Forever Michael,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:5w0ciGczZwOg18acVyOqiW,spotify:album:3dZ91ooVpNEdukDWuNzbpZ,0.429,0.444,4,-15.436,0,0.0446,0.307,5.32e-06,0.347,0.456,99.885,4
266,We're Almost There,227146,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,1,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:5kazs4V71SpcTVUTcorIyJ,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.573,0.853,11,-9.047,1,0.071,0.0989,0.0,0.299,0.776,93.524,4
267,Take Me Back,210146,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,2,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:7MkLxkbdYmH31jvfF4EKcM,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.653,0.729,8,-9.99,1,0.0366,0.497,0.000682,0.273,0.772,99.629,4
268,One Day In Your Life,258160,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,3,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:7vtaQNW7QHtQsLeshQlm3D,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.294,0.483,4,-11.674,1,0.031,0.506,0.0185,0.128,0.174,79.946,4
269,Cinderella Stay Awhile,193320,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,4,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:0TlpbHiPR7XohVbxWR6UN4,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.694,0.554,7,-11.292,1,0.0343,0.157,0.000295,0.16,0.825,129.977,4
270,We've Got Forever,192853,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,5,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:3RIFkp2Q4GSi0VdGJTLWUP,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.457,0.697,10,-11.566,1,0.0829,0.155,0.000124,0.128,0.566,174.165,4
271,Just A Little Bit Of You,194720,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,6,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:5u4kX7qmMLc4qN8xfr0pT9,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.735,0.673,8,-9.703,1,0.0343,0.57,0.0,0.0887,0.919,110.15,4
272,You Are There,205333,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,7,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:36DLONTcnfObcVEytGjymm,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.302,0.491,4,-8.352,1,0.0327,0.295,7.83e-05,0.105,0.257,89.145,4
273,Dapper Dan,192546,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,8,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:7xSCBsSlvGhMvJa5MtKLVU,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.623,0.634,10,-9.257,0,0.0692,0.0142,0.0,0.28,0.827,161.206,4
274,Dear Michael,161626,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,9,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:2cpYpgS7V9z1uoTBA8FOhQ,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.549,0.604,3,-8.421,1,0.0319,0.273,3.89e-06,0.168,0.639,143.206,4
275,I'll Come Home To You,184560,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,10,1,"Forever, Michael","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:3QAw8W7F2jSMjsJGAXvNCP,spotify:album:6leeBdAohG7zhybC3Cmu8W,0.45,0.659,4,-10.021,1,0.0403,0.262,1.38e-05,0.216,0.462,99.833,4
276,Rockin' Robin,151906,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,1,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:5hh4TaBholcmnlTkxjwrPU,spotify:album:3RNMz43pauYka09DdYHpHZ,0.626,0.655,10,-10.773,1,0.117,0.293,3.75e-05,0.299,0.965,173.182,4
277,Johnny Raven,210093,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,2,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:1TtJpDJyH3zG8a4clvmE0y,spotify:album:3RNMz43pauYka09DdYHpHZ,0.669,0.694,10,-9.701,1,0.03,0.336,0.000383,0.107,0.887,111.784,4
278,Shoo-Be-Doo-Be-Doo-Da-Day,198666,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,3,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:3bQlYstOpOSpreMTjGF6LG,spotify:album:3RNMz43pauYka09DdYHpHZ,0.679,0.812,8,-10.443,1,0.0477,0.241,1.53e-06,0.0792,0.956,130.741,4
279,"Happy (Love Theme From ""Lady Sings The Blues"")",200906,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,4,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:2gMVqcXKepcQYVtLeXJnza,spotify:album:3RNMz43pauYka09DdYHpHZ,0.344,0.444,9,-11.637,1,0.033,0.359,0.000631,0.314,0.503,168.924,4
280,Too Young,215200,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,5,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:3pR7SJxpOYyiDjk93mh0EU,spotify:album:3RNMz43pauYka09DdYHpHZ,0.282,0.178,10,-15.319,1,0.0326,0.565,0.0359,0.137,0.153,114.549,4
281,Up Again,165000,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,6,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:2uBW5W21vSJUBZg56Ckm8v,spotify:album:3RNMz43pauYka09DdYHpHZ,0.618,0.46,5,-11.946,0,0.034,0.342,8.72e-05,0.446,0.63,156.0,4
282,With A Child's Heart,207933,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,7,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:4WAKzRq8rsI1JpiRFtyrVq,spotify:album:3RNMz43pauYka09DdYHpHZ,0.52,0.323,0,-14.835,0,0.038,0.721,0.0144,0.582,0.34,151.409,4
283,Ain't No Sunshine,250533,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,8,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:5gjQWMRF1SOZTLpukjyRNj,spotify:album:3RNMz43pauYka09DdYHpHZ,0.523,0.561,5,-12.032,0,0.0638,0.0746,6.71e-05,0.148,0.786,152.275,4
284,Euphoria,166733,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,9,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:3DT51XFSIIcYk3XYSudFgr,spotify:album:3RNMz43pauYka09DdYHpHZ,0.479,0.768,9,-10.133,0,0.102,0.0911,0.000279,0.118,0.952,152.116,4
285,Morning Glow,213226,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,10,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:7ppJWU4E0hgPEb4u0utjjq,spotify:album:3RNMz43pauYka09DdYHpHZ,0.609,0.481,8,-10.96,1,0.0246,0.191,0.000124,0.072,0.774,101.098,4
286,Music And Me,155840,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,11,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:4eGFVWKqorLMes0H6cU1jc,spotify:album:3RNMz43pauYka09DdYHpHZ,0.327,0.261,4,-13.057,1,0.0285,0.73,8.18e-05,0.117,0.266,147.93,4
287,All The Things You Are,173360,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,12,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:1w5OW4WbLd6bMGFXy6W8le,spotify:album:3RNMz43pauYka09DdYHpHZ,0.529,0.739,5,-10.434,0,0.0408,0.203,0.00693,0.183,0.717,138.55,4
288,Cinderella Stay Awhile,186973,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,13,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:3tkfk0S4t3t2fCi2zmwot4,spotify:album:3RNMz43pauYka09DdYHpHZ,0.716,0.479,7,-13.574,1,0.061,0.395,0.00238,0.346,0.766,130.485,4
289,We've Got Forever,189733,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,14,1,Music And Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",14,spotify:track:03RIjKsE4DUbZgKJxHyn4n,spotify:album:3RNMz43pauYka09DdYHpHZ,0.429,0.637,10,-13.197,1,0.111,0.52,0.0732,0.16,0.648,175.049,4
290,With A Child's Heart,209560,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,1,1,Music & Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:6Z1qhvpkGKlGouRQIgqBWd,spotify:album:6o7W0hkHepZ2cDBF4gJsEg,0.527,0.34,0,-14.819,0,0.035,0.598,0.016,0.311,0.344,150.978,4
291,Up Again,170133,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,2,1,Music & Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:3A1X3UmSY2WyVP9IWosuWx,spotify:album:6o7W0hkHepZ2cDBF4gJsEg,0.683,0.477,5,-12.207,0,0.0339,0.346,0.000882,0.106,0.586,77.802,4
292,All The Things You Are,179466,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,3,1,Music & Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:3MOCq545I0fYV5EWEEEr80,spotify:album:6o7W0hkHepZ2cDBF4gJsEg,0.525,0.732,5,-10.924,0,0.0451,0.322,0.0875,0.406,0.688,138.605,4
293,"Happy (Love Theme From ""Lady Sings The Blues"")",205400,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,4,1,Music & Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:6OrOECXNwOakOu0CSmkeKA,spotify:album:6o7W0hkHepZ2cDBF4gJsEg,0.341,0.478,9,-11.407,1,0.0401,0.365,0.000747,0.125,0.461,169.137,4
294,Too Young,218840,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,5,1,Music & Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:5fYpLQ3t01PyPmpcKGqY3X,spotify:album:6o7W0hkHepZ2cDBF4gJsEg,0.237,0.189,10,-15.302,1,0.0289,0.452,0.0711,0.288,0.14,95.831,4
295,Doggin' Around,172866,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,6,1,Music & Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:4Lmu0By2w5pHiLkKN6Xr44,spotify:album:6o7W0hkHepZ2cDBF4gJsEg,0.403,0.759,0,-10.92,1,0.0524,0.248,0.000246,0.0932,0.897,94.041,3
296,Johnny Raven,213893,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,7,1,Music & Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:4tizeXJqI5BP4IU4xJJEJm,spotify:album:6o7W0hkHepZ2cDBF4gJsEg,0.67,0.698,10,-10.498,1,0.0295,0.426,0.000354,0.118,0.877,111.809,4
297,Euphoria,170666,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,8,1,Music & Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:0QGze7AKyvgFCRfABSj0WN,spotify:album:6o7W0hkHepZ2cDBF4gJsEg,0.473,0.742,9,-11.202,0,0.117,0.154,0.00414,0.151,0.876,151.037,4
298,Morning Glow,217973,False,['Michael Jackson'],['spotify:artist:3fMbdgg4jU18AjLCKBhRSm'],False,9,1,Music & Me,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3fMbdgg4jU18AjLCKBhRSm'}, 'href': 'https://api.spotify.com/v1/artists/3fMbdgg4jU18AjLCKBhRSm', 'id': '3fMbdgg4jU18AjLCKBhRSm', 'name': 'Michael Jackson', 'type': 'artist', 'uri': 'spotify:artist:3fMbdgg4jU18AjLCKBhRSm'}]",10,spotify:track:1xwdyB2h7UN7pQyITEm3nK,spotify:album:6o7W0hkHepZ2cDBF4gJsEg,0.599,0.461,8,-11.723,1,0.0244,0.225,0.000352,0.107,0.744,101.105,4
