,name_track,duration_ms,explicit,artists_track,artists_track_uri,featuring,track_number,disc_number,name_album,artists_album,total_tracks,uri_track,uri_album,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
117,I'll Be Home For Christmas (If Only In My Dreams),193266,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,8,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6U3qWV8btMu6cv9mSpFQen,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.174,0.0951,9,-17.594,1,0.035,0.946,0.000181,0.112,0.0784,169.884,4
118,Santa Claus Is Coming To Town,134826,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,9,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6syO6UTl8QiiWADJy3Uy2d,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.564,0.399,0,-10.378,0,0.0511,0.665,0.0,0.243,0.681,141.897,4
119,Have Yourself A Merry Little Christmas,238146,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,10,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:4zjrdI0IuLwjvdYM4TUlxe,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.15,0.165,7,-16.654,1,0.0351,0.844,0.00199,0.18,0.193,59.109,4
120,An Old Fashioned Christmas,227800,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,11,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:1qhRJBxkRNLIbzkkZfYDff,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.294,0.169,1,-15.21,1,0.0292,0.871,3.95e-06,0.102,0.38,86.374,4
121,I Heard The Bells On Christmas Day,156866,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,12,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6QukV2SYRfJCyOmncv1ahL,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.276,0.198,6,-13.346,1,0.0299,0.872,0.0,0.121,0.396,144.613,3
122,The Little Drummer Boy,185626,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,13,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:7vZXx451PBO88CM7e3oSOL,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.439,0.0952,4,-17.805,1,0.0332,0.935,0.0,0.0771,0.229,121.163,4
123,Whatever Happened To Christmas?,186360,False,"['Frank Sinatra', 'The Jimmy Joyce Singers']","['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0', 'spotify:artist:1M0wdYIdPlJz4Q0ZZjqdbt']",True,14,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:4fzMwQLxkY6qsimuyaDqed,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.202,0.248,8,-15.322,1,0.0348,0.803,0.0032,0.262,0.253,67.303,3
124,The Twelve Days Of Christmas,272013,False,"['Frank Sinatra', 'Frank Sinatra Jr.', 'Nancy Sinatra', 'Christina Sinatra', 'The Jimmy Joyce Singers']","['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0', 'spotify:artist:5fElZYhQFp0lEc4FQVcRu1', 'spotify:artist:3IZrrNonYELubLPJmqOci2', 'spotify:artist:3qrdTy0IyRgqjXHNCOoSST', 'spotify:artist:1M0wdYIdPlJz4Q0ZZjqdbt']",True,15,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:53AbwlWIQM3pc8j1KXWKsb,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.437,0.231,9,-13.056,1,0.0369,0.927,0.0,0.121,0.479,123.898,1
125,The Bells Of Christmas (Greensleeves),221320,False,"['Frank Sinatra', 'Frank Sinatra Jr.', 'Nancy Sinatra', 'Christina Sinatra', 'The Jimmy Joyce Singers']","['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0', 'spotify:artist:5fElZYhQFp0lEc4FQVcRu1', 'spotify:artist:3IZrrNonYELubLPJmqOci2', 'spotify:artist:3qrdTy0IyRgqjXHNCOoSST', 'spotify:artist:1M0wdYIdPlJz4Q0ZZjqdbt']",True,16,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:0Z2BauTBGir5I1HbaEV04B,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.275,0.223,0,-13.174,0,0.0309,0.863,0.0,0.319,0.205,85.488,4
126,I Wouldn't Trade Christmas,172560,False,"['Frank Sinatra', 'Frank Sinatra Jr.', 'Nancy Sinatra', 'Christina Sinatra', 'The Jimmy Joyce Singers']","['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0', 'spotify:artist:5fElZYhQFp0lEc4FQVcRu1', 'spotify:artist:3IZrrNonYELubLPJmqOci2', 'spotify:artist:3qrdTy0IyRgqjXHNCOoSST', 'spotify:artist:1M0wdYIdPlJz4Q0ZZjqdbt']",True,17,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6oLfnEF4sqpPHGHDhe8YWK,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.382,0.407,10,-11.102,1,0.0331,0.634,0.0,0.228,0.816,179.815,3
127,A Baby Just Like You,167453,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,18,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:1DMrbjPaPleMxuHhvLzyCH,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.412,0.305,1,-12.651,1,0.0283,0.823,0.0,0.0988,0.499,100.724,4
128,Christmas Memories,129013,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,19,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6UTGgnbz0gk6lN7ELLq9Kk,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.236,0.297,11,-15.133,1,0.0311,0.638,0.0165,0.367,0.235,83.268,4
129,Silent Night,211786,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,20,1,Ultimate Christmas,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:06gfpz7tUnRadSmMcehXC0,spotify:album:1gCLWt3kXk5kNTZdsx6P8a,0.208,0.12,7,-18.533,1,0.0321,0.858,0.0107,0.209,0.111,106.448,5
130,"Yes Sir, That’s My Baby",130670,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,1,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:5CicxugWsHMtmyOwXi9N5B,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.713,0.419,1,-9.72,1,0.0334,0.351,0.0,0.12,0.893,122.717,4
131,Ain't She Sweet,127986,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,2,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:0sWL3LP3i23g7F72Gn2xH0,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.507,0.31,5,-11.07,0,0.0558,0.529,0.0,0.0832,0.699,140.375,4
132,It's A Wonderful World,144800,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,3,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6mDFj7jzdPeYAlPfTAzF8h,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.603,0.256,7,-12.938,1,0.0356,0.559,2.28e-06,0.186,0.666,121.65,4
133,Isn't She Lovely,126040,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,4,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6srOAN75JSRr1Cx2RVPSwK,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.502,0.539,4,-10.311,0,0.0523,0.745,0.0,0.189,0.406,129.424,4
134,I've Got My Love to Keep Me Warm,172040,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,5,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:1nYBShHiR5XZTqQTSmAfHA,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.619,0.288,1,-11.199,1,0.0366,0.575,0.0,0.22,0.648,136.624,4
135,Pocketful Of Miracles,159773,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,6,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:12AcHr2Z7yFHC4vzZnJwut,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.615,0.373,0,-10.775,1,0.034,0.501,0.0,0.369,0.697,117.278,4
136,I Believe - Remastered,149618,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,7,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:73JhknugFZXNGuocZxWHfN,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.54,0.383,5,-8.871,1,0.0356,0.559,0.0,0.0761,0.836,131.32,4
137,It's Only A Paper Moon,138348,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,8,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:5jEr0S89rZr7NTc0Q77PqO,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.625,0.276,3,-12.196,1,0.0404,0.852,0.0,0.102,0.79,135.514,4
138,High Hopes - Remastered,162207,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,9,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:68sTztCNUapkQL0nEKfrM5,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.716,0.213,3,-9.886,1,0.0374,0.806,0.0,0.173,0.721,138.381,4
139,Jeepers Creepers,142860,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,10,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:4aGCw7uoF0Carv6VceYUts,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.645,0.271,7,-10.387,1,0.0471,0.734,0.0,0.111,0.676,143.042,3
140,Pennies From Heaven - Remastered,161784,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,11,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:0D3jCOFYitGWroT1sji7pk,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.56,0.386,5,-8.183,0,0.0335,0.358,0.0,0.215,0.435,112.769,4
141,How Cute Can You Be?,164176,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,12,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:2FS72IeY19pTenutxEmBT1,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.713,0.147,3,-10.97,1,0.0473,0.938,0.0,0.117,0.55,113.282,4
142,A Baby Just Like You,167282,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,13,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6Fwcm2VWjJuiaHXu462fbe,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.454,0.353,1,-10.27,1,0.0263,0.824,0.0,0.101,0.496,99.921,4
143,Bein' Green,180450,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,14,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:6uzrWKmal2hga8cb9VE0Yf,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.283,0.229,10,-15.443,1,0.0344,0.822,2.74e-05,0.0984,0.163,68.59,3
144,Hush-A-Bye Island - 78rpm Version,199869,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,15,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:0yoMoHfLtw8zqdOTLOp2ht,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.2,0.155,3,-13.293,1,0.0338,0.936,6.75e-06,0.181,0.248,81.677,3
145,Fairy Tale,178126,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,16,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:7hzI8yClaSnvIOsyEuv5CP,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.246,0.253,8,-11.184,1,0.0336,0.713,2.34e-06,0.129,0.296,87.519,4
146,Young At Heart,169165,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,17,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:1ApoDRVGxx3Zd6Eo5BvrNR,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.312,0.244,8,-11.489,1,0.0303,0.733,0.0,0.393,0.462,84.544,4
147,Dream - Remastered,177002,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,18,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:17tjVAHXoC4NvgYQTNqSSe,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.122,0.224,10,-14.517,0,0.0367,0.931,0.0153,0.367,0.115,172.485,3
148,Put Your Dreams Away,192299,False,['Frank Sinatra'],['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'],False,19,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:3h6J45jxZqyE8CF5W744v1,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.181,0.206,10,-13.92,0,0.0309,0.891,0.000439,0.165,0.178,82.666,1
149,Cradle Song (Brahms' Lullaby) - 78rpm Version,187833,False,"['Frank Sinatra', 'Ken Lane Singers']","['spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0', 'spotify:artist:0TPlgv7eySSCChc2vKRIml']",True,20,1,Baby Blue Eyes,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",20,spotify:track:0sugcu4AJS5jwvehqcEpAs,spotify:album:0LM90G0IGNZ9O5PkQcjOpw,0.189,0.144,11,-14.893,1,0.0338,0.986,0.555,0.132,0.17,80.179,3
150,"Introduction By Noel Coward - Live At The Sporting Club, Monte Carlo/1958",172600,False,['Noel Coward'],['spotify:artist:0qsb6mnN5e7ut4axY4wofX'],False,1,1,World On A String (Live),"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1Mxqyy3pSjf8kZZL4QVxS0'}, 'href': 'https://api.spotify.com/v1/artists/1Mxqyy3pSjf8kZZL4QVxS0', 'id': '1Mxqyy3pSjf8kZZL4QVxS0', 'name': 'Frank Sinatra', 'type': 'artist', 'uri': 'spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0'}]",93,spotify:track:5tWuEjQeKYK5pn2IJS9Dln,spotify:album:3D4FYzqPi2LqJWyfsY1ZdI,0.514,0.275,3,-17.951,1,0.935,0.772,0.0,0.793,0.649,171.067,3
